time,latitude,longitude,depth,mag,net
2014-03-20T04:49:02.430Z,35.1406667,-118.165,6.14,2.24,ci
2014-03-20T04:44:33.100Z,37.5663,-118.8408,5.9,0.3,nc
2014-03-20T04:35:30.350Z,33.6606667,-116.9326667,17.68,1.14,ci
2014-03-20T04:32:01.000Z,61.3697,-141.8855,8.3,0.6,ak
2014-03-20T04:29:23.400Z,37.5655,-118.8437,5.8,0.1,nc
2014-03-20T04:28:25.464Z,39.8853,-119.3422,8.7571,0.09,nn
2014-03-20T04:26:49.000Z,61.9342,-149.0872,17.2,1.3,ak
2014-03-20T04:26:49.000Z,61.9094,-149.2109,10.8,0.9,ak
2014-03-20T04:12:55.960Z,38.81,-122.7928333,3.27,1.17,nc
2014-03-20T03:55:11.350Z,33.6618333,-116.72,16.07,0.37,ci
2014-03-20T03:46:52.400Z,38.8232,-122.8427,2.4,0.9,nc
2014-03-20T03:36:39.000Z,66.1917,-149.8253,11.8,1.1,ak
2014-03-20T03:24:22.400Z,38.8163,-122.8147,3.2,1,nc
2014-03-20T03:18:47.000Z,60.7364,-153.6749,3.5,1.8,ak
2014-03-20T03:14:10.000Z,51.6276,179.8701,30.3,2.7,ak
2014-03-20T03:06:35.400Z,38.8205,-122.8247,2.8,1.1,nc
2014-03-20T03:02:18.000Z,59.9388,-151.7022,20,1.7,ak
2014-03-20T03:00:54.700Z,33.9491667,-116.9436667,17.83,1.45,ci
2014-03-20T02:55:37.330Z,36.0098333,-117.8086667,1.74,-0.31,ci
2014-03-20T02:51:47.000Z,59.9811,-152.1677,47.3,1.6,ak
2014-03-20T02:47:02.200Z,38.9542,-111.3727,1.4,1,uu
2014-03-20T02:45:59.000Z,64.3597,-149.7825,17.9,1,ak
2014-03-20T02:45:24.030Z,36.1531667,-117.8641667,9.95,0.12,ci
2014-03-20T02:40:41.840Z,36.1516667,-118.0671667,0.99,2.27,ci
2014-03-20T02:37:25.000Z,65.0978,-148.9887,7.2,1,ak
2014-03-20T02:36:17.000Z,61.2875,-150.1134,43.3,1.1,ak
2014-03-20T02:33:04.000Z,60.2777,-151.8434,71.4,1.2,ak
2014-03-20T02:32:23.000Z,38.8007,-122.802,3.1,0.9,nc
2014-03-20T02:28:29.300Z,38.8133,-122.8198,3.5,1.4,nc
2014-03-20T02:23:40.200Z,40.2418,-121.1705,5.5,2.5,nc
2014-03-20T02:19:03.000Z,58.994,-152.5415,75.5,2.5,ak
2014-03-20T02:15:40.000Z,60.9487,-151.3299,97.9,1.6,ak
2014-03-20T02:02:11.420Z,33.5098333,-116.4756667,9.96,0.19,ci
2014-03-20T02:01:46.300Z,38.7953,-122.805,3.8,0.3,nc
2014-03-20T01:46:37.800Z,38.8345,-122.8095,2.9,1.2,nc
2014-03-20T01:25:32.900Z,36.8448,-121.5758,4.3,2.2,nc
2014-03-20T01:19:59.400Z,40.306,-124.4893,7.8,2.9,nc
2014-03-20T01:05:28.000Z,69.1784,-144.6088,10,1.8,ak
2014-03-20T01:01:24.000Z,60.8053,-150.6728,49.3,1.3,ak
2014-03-20T01:00:51.100Z,19.842,-155.3802,44.9,2.1,hv
2014-03-20T00:55:15.000Z,59.9444,-140.0831,4.1,1.2,ak
2014-03-20T00:55:05.100Z,38.8358,-122.804,2.1,1.2,nc
2014-03-20T00:51:34.400Z,42.5581,-110.4791,6.2,2.4,mb
2014-03-20T00:51:24.000Z,53.4828,-167.163,76.1,2.1,ak
2014-03-20T00:46:26.430Z,37.3255,-118.3186667,5.29,1.72,nc
2014-03-20T00:44:11.000Z,53.4534,-163.5881,39.6,2.8,ak
2014-03-20T00:35:14.000Z,61.5142,-146.5289,13.1,1.2,ak
2014-03-20T00:33:44.580Z,34.115,-118.4868333,8.69,1.31,ci
2014-03-20T00:33:20.100Z,36.5072,-121.0903,5,0.7,nc
2014-03-20T00:24:05.500Z,38.781,-122.711,2.3,0.3,nc
2014-03-20T00:22:14.800Z,38.8268,-122.8267,2.7,0.4,nc
2014-03-20T00:20:41.100Z,38.795,-122.7822,0.6,1,nc
2014-03-20T00:20:10.600Z,38.7932,-122.786,1.1,0.4,nc
2014-03-20T00:18:47.800Z,38.7938,-122.7855,0.7,0.6,nc
2014-03-20T00:18:28.700Z,36.0165,-120.5843,3.1,0.4,nc
2014-03-20T00:18:14.040Z,33.5936667,-116.871,6.09,0.45,ci
2014-03-20T00:12:51.767Z,36.4599,-115.9655,8.573,0.46,nn
2014-03-20T00:09:44.560Z,39.6887,-115.9921,0,1.98,nn
2014-03-20T00:09:38.000Z,37.3262,-118.3172,5.3,1.1,nc
2014-03-20T00:05:14.300Z,36.7777,-121.3148,8,1,nc
2014-03-19T23:52:18.030Z,36.1631667,-120.0158333,8.8,2.22,nc
2014-03-19T23:48:15.400Z,36.2946,-89.5398,9.7,1.3,nm
2014-03-19T23:45:30.000Z,52.9547,-173.48,189.4,2.8,ak
2014-03-19T23:44:28.750Z,35.7225,-118.438,3.15,1.11,ci
2014-03-19T23:41:35.000Z,51.4567,179.9761,20,2.6,ak
2014-03-19T23:33:22.660Z,38.8429985,-122.8301697,2.71,0.28,nc
2014-03-19T23:32:32.000Z,62.0861,-147.8584,27.2,1.3,ak
2014-03-19T23:23:34.300Z,18.5869,-65.6331,84,2.9,pr
2014-03-19T23:09:16.000Z,51.4025,-178.065,36.3,2.8,ak
2014-03-19T23:05:29.000Z,62.536,-149.0656,36.7,0.9,ak
2014-03-19T23:00:34.000Z,51.471,-175.0808,25,2,ak
2014-03-19T22:57:51.900Z,37.6205,-118.8437,6.6,0.7,nc
2014-03-19T22:51:00.000Z,58.8021,-151.2627,98.8,2,ak
2014-03-19T22:49:51.200Z,38.7785,-122.7277,1.8,1.2,nc
2014-03-19T22:43:54.300Z,38.7792,-122.729,1.7,1.5,nc
2014-03-19T22:43:51.000Z,59.8443,-147.5743,5,1.7,ak
2014-03-19T22:41:32.000Z,62.9714,-149.2418,75.8,0.8,ak
2014-03-19T22:38:03.400Z,32.9879,-80.1687,5.5,3,se
2014-03-19T22:35:42.000Z,53.0029,-166.8928,25.6,2.1,ak
2014-03-19T21:59:07.520Z,37.1053333,-121.5218333,2.96,1.03,nc
2014-03-19T21:58:02.520Z,-35.0096,-111.3963,10,4.6,us
2014-03-19T21:53:33.200Z,41.7892,-112.2928,3.2,1.5,uu
2014-03-19T21:49:21.100Z,19.5325,-155.2358,12.6,1.6,hv
2014-03-19T21:48:02.420Z,36.114,-118.0596667,1.03,0.99,ci
2014-03-19T21:41:20.510Z,33.9986667,-116.793,19.74,1.99,ci
2014-03-19T21:37:21.500Z,44.7993,-110.6328,2.3,0.9,uu
2014-03-19T21:36:45.000Z,63.4438,-147.6196,0,1.6,ak
2014-03-19T21:34:40.960Z,1.1928,128.1291,9.41,4.6,us
2014-03-19T21:24:32.900Z,38.8382,-122.7945,3,0.4,nc
2014-03-19T21:21:38.000Z,36.7508,-121.1142,5.6,2.4,nc
2014-03-19T21:12:38.900Z,49.3653,-120.4617,0,2.5,uw
2014-03-19T21:08:33.200Z,20.0287,-155.3862,16.2,2.7,hv
2014-03-19T20:57:43.000Z,63.3059,-150.1092,104.6,1.1,ak
2014-03-19T20:38:05.100Z,37.327,-122.0993,0,1.4,nc
2014-03-19T20:34:16.000Z,63.3781,-145.8924,0,1.9,ak
2014-03-19T20:26:23.000Z,60.0595,-141.7701,2.2,1.5,ak
2014-03-19T20:26:22.400Z,37.5178,-118.8233,7.4,0.6,nc
2014-03-19T20:17:43.160Z,-60.6631,-25.5264,10,5.7,us
2014-03-19T20:15:32.060Z,35.9714,-96.9315,1,3.4,us
2014-03-19T20:03:28.500Z,44.7592,-110.7812,7.8,1.9,uu
2014-03-19T19:53:54.600Z,38.8097,-122.823,2.8,0.8,nc
2014-03-19T19:47:09.900Z,44.754,-110.7842,2.2,-0.4,uu
2014-03-19T19:42:24.000Z,38.784,-122.7433,0.6,1.4,nc
2014-03-19T19:27:28.000Z,61.557,-149.9956,38.6,1.5,ak
2014-03-19T19:26:39.000Z,63.4959,-148.7785,8.4,1,ak
2014-03-19T19:12:17.200Z,37.4005,-118.5797,10.5,0.3,nc
2014-03-19T19:10:27.250Z,32.8558333,-116.8898333,0.01,0.95,ci
2014-03-19T19:01:44.260Z,33.1971667,-116.0335,9.2,1.49,ci
2014-03-19T18:59:31.500Z,33.6505,-116.7225,16.12,0.5,ci
2014-03-19T18:52:08.000Z,60.1288,-153.0059,124.6,1.6,ak
2014-03-19T18:41:16.200Z,47.1145,-123.295,0,1,uw
2014-03-19T18:38:59.700Z,40.308,-124.4625,10.3,2.2,nc
2014-03-19T18:35:30.000Z,61.7876,-147.8669,33.6,1.6,ak
2014-03-19T18:32:00.008Z,37.8423,-115.3087,0,1.48,nn
2014-03-19T18:18:28.100Z,44.0257,-123.0295,0,1.5,uw
2014-03-19T18:17:26.100Z,38.837,-122.8057,2.3,1,nc
2014-03-19T18:10:38.780Z,36.1096667,-118.0858333,5.6,0.91,ci
2014-03-19T18:07:32.100Z,38.794,-122.7578,1.7,0.6,nc
2014-03-19T18:06:57.790Z,36.119,-118.0925,5.6,1.01,ci
2014-03-19T18:04:37.000Z,59.8044,-150.9219,100,1.2,ak
2014-03-19T17:52:10.400Z,47.6978,-122.72,4.6,0.4,uw
2014-03-19T17:49:13.000Z,58.8758,-153.6322,3.7,1.6,ak
2014-03-19T17:21:16.710Z,34.239,-118.212,14.75,1.73,ci
2014-03-19T17:13:40.000Z,38.7943,-122.7578,1.3,1,nc
2014-03-19T17:12:37.000Z,63.1937,-148.744,9.8,0.7,ak
2014-03-19T17:10:08.000Z,63.6444,-149.0998,145.9,1.2,ak
2014-03-19T17:05:40.870Z,33.5056667,-116.4998333,15.57,1.34,ci
2014-03-19T17:04:13.000Z,61.0247,-152.257,111.8,1.6,ak
2014-03-19T16:56:57.000Z,62.8953,-149.1688,70.1,0.7,ak
2014-03-19T16:54:07.600Z,34.301,-116.9303333,7.31,1.29,ci
2014-03-19T16:49:26.290Z,38.8355,-122.7731667,2.31,0.27,nc
2014-03-19T16:43:39.060Z,34.3405,-116.8838333,0.01,1.11,ci
2014-03-19T16:36:39.610Z,33.4785,-116.5735,7.8,0.87,ci
2014-03-19T16:34:28.560Z,-8.9095,110.5538,93.16,4.5,us
2014-03-19T16:29:52.000Z,64.4607,-147.4176,2.1,0.7,ak
2014-03-19T16:29:40.100Z,44.2382,-123.2527,0,1.7,uw
2014-03-19T16:28:51.000Z,63.1904,-150.7947,129.7,1.3,ak
2014-03-19T16:27:25.740Z,34.1278333,-118.4866667,7.96,1.96,ci
2014-03-19T16:25:52.500Z,45.7455,-120.019,0,2.3,uw
2014-03-19T16:22:24.400Z,38.8395,-122.8268,1.9,0.2,nc
2014-03-19T16:17:23.100Z,18.1882,-67.126,26,2.4,pr
2014-03-19T16:16:29.600Z,38.8995,-122.9023,3.9,1,nc
2014-03-19T16:08:38.000Z,54.1931,-162.8567,46,2.6,ak
2014-03-19T16:00:23.410Z,-27.9273,-177.1867,34.19,5.7,us
2014-03-19T15:57:04.200Z,38.8093,-122.8208,3.8,0.3,nc
2014-03-19T15:51:27.000Z,60.3658,-141.1967,2.9,1.7,ak
2014-03-19T15:48:48.400Z,39.4879,140.8182,140.51,4.6,us
2014-03-19T15:29:43.000Z,60.3609,-141.28,5.8,1.3,ak
2014-03-19T15:17:44.000Z,61.8791,-140.9953,13.3,1,ak
2014-03-19T15:12:48.000Z,63.5277,-150.9215,10.6,1.1,ak
2014-03-19T15:11:42.200Z,37.4502,-118.605,14.4,1.2,nc
2014-03-19T15:10:45.800Z,40.2955,-124.3015,9.1,1.8,nc
2014-03-19T15:06:15.800Z,38.8087,-122.8267,2.7,1,nc
2014-03-19T14:56:48.970Z,4.1479,126.7867,56.05,4.8,us
2014-03-19T14:55:28.050Z,-56.1687,-27.5556,107.25,4.9,us
2014-03-19T14:50:34.900Z,38.8413,-122.8382,2.1,0.8,nc
2014-03-19T14:38:09.350Z,-6.0378,130.6108,122.17,5.2,us
2014-03-19T14:22:56.470Z,36.081,-117.4978333,7.36,0.68,ci
2014-03-19T14:18:48.000Z,38.821,-122.741,12,0.6,nc
2014-03-19T14:15:44.040Z,36.465,70.6343,199.91,4.8,us
2014-03-19T14:06:32.000Z,59.7732,-152.1057,71.6,1.6,ak
2014-03-19T13:49:53.700Z,36.2845,-89.4908,7.2,1.2,nm
2014-03-19T13:42:10.000Z,40.2987,-124.3038,9.3,1.1,nc
2014-03-19T13:15:33.000Z,59.7534,-151.7743,36.2,1.4,ak
2014-03-19T13:06:18.100Z,38.7992,-122.8132,3.8,0.9,nc
2014-03-19T12:58:12.350Z,36.1063333,-118.0571667,0.73,1.11,ci
2014-03-19T12:50:45.000Z,53.3161,-163.9123,26.7,3.2,ak
2014-03-19T12:50:27.000Z,60.3815,-150.6565,40.3,1.5,ak
2014-03-19T12:43:54.700Z,38.8225,-122.7922,3.6,1.5,nc
2014-03-19T12:43:30.000Z,38.82,-122.7955,4.1,1.9,nc
2014-03-19T12:43:23.380Z,34.0736667,-116.5606667,4.7,0.81,ci
2014-03-19T12:43:11.500Z,47.7538,-122.8808,18.2,0.5,uw
2014-03-19T12:36:16.300Z,19.0922,-155.4283,31.2,1.8,hv
2014-03-19T12:33:21.970Z,34.0411667,-117.119,11.52,0.8,ci
2014-03-19T12:26:51.500Z,47.2812,-122.6163,2.2,1.7,uw
2014-03-19T12:24:48.100Z,37.4848,-118.8428,4.4,0.9,nc
2014-03-19T12:20:50.406Z,39.192,-118.174,0,1.43,nn
2014-03-19T12:19:24.780Z,24.0867,122.2613,10,5.6,us
2014-03-19T12:15:17.900Z,47.7435,-122.8683,18.6,0.6,uw
2014-03-19T12:14:38.800Z,38.809,-122.8188,3.5,0.3,nc
2014-03-19T12:05:21.500Z,33.654,-116.7251667,15.69,0.53,ci
2014-03-19T12:04:15.842Z,40.4328,-119.5291,15.0423,0.23,nn
2014-03-19T12:03:08.500Z,47.7387,-122.8395,17.3,0.4,uw
2014-03-19T12:00:04.170Z,38.8096667,-122.8231667,2.93,0.18,nc
2014-03-19T11:59:53.900Z,47.7367,-122.8308,16.2,0.8,uw
2014-03-19T11:56:54.000Z,52.8596,-163.6885,67.4,2.7,ak
2014-03-19T11:55:53.240Z,18.7202,-81.416,10,4.2,us
2014-03-19T11:50:56.000Z,60.9675,-152.431,111.9,1.2,ak
2014-03-19T11:41:39.700Z,19.3388,-155.0322,4.9,1.6,hv
2014-03-19T11:34:22.100Z,19.0326,-64.2232,47,2.6,pr
2014-03-19T11:34:10.000Z,58.1711,-152.9148,49.6,3.7,ak
2014-03-19T11:31:51.000Z,40.2437,-121.2022,15.6,1.5,nc
2014-03-19T11:29:33.400Z,38.8388,-122.7828,2.1,0.4,nc
2014-03-19T11:23:14.510Z,36.086,-97.5489,5,2.9,us
2014-03-19T11:08:02.500Z,36.1,-118.0526667,0.16,0.67,ci
2014-03-19T11:02:27.670Z,36.1041667,-118.0558333,0.31,1.24,ci
2014-03-19T10:21:17.400Z,40.3158,-124.4717,6.3,2,nc
2014-03-19T10:15:14.600Z,47.7443,-122.8767,18.5,0.4,uw
2014-03-19T10:10:47.800Z,38.822,-122.7875,1.3,0.9,nc
2014-03-19T10:04:47.000Z,38.814,-122.8272,3.4,0.6,nc
2014-03-19T09:57:24.710Z,33.7603333,-116.8828333,14.28,0.83,ci
2014-03-19T09:57:08.000Z,40.3068,-124.5127,7.2,3.8,nc
2014-03-19T09:54:34.000Z,51.7581,-178.4924,26.3,2.2,ak
2014-03-19T09:45:30.800Z,40.307,-124.4853,8.3,2.3,nc
2014-03-19T09:44:03.600Z,40.307,-124.4788,7.9,3.3,nc
2014-03-19T09:36:27.000Z,62.3221,-152.4847,142.5,1.6,ak
2014-03-19T09:25:38.000Z,60.6468,-151.7474,77.1,2.3,ak
2014-03-19T09:23:36.000Z,36.0315,-120.6067,4,1,nc
2014-03-19T09:14:34.800Z,37.5802,-118.8883,3,0.2,nc
2014-03-19T09:14:30.400Z,46.2692,-122.3803,8.6,0.5,uw
2014-03-19T09:12:16.100Z,47.8085,-123.1132,5,0.3,uw
2014-03-19T09:10:50.900Z,37.5182,-118.8717,8.6,0.5,nc
2014-03-19T09:05:54.200Z,40.307,-124.4968,7.7,2.8,nc
2014-03-19T09:05:31.000Z,47.7438,-122.8707,18.2,0.3,uw
2014-03-19T08:54:30.280Z,36.0967,-97.5309,5,3.1,us
2014-03-19T08:36:05.700Z,38.8088,-122.8135,2.7,0.9,nc
2014-03-19T08:31:26.000Z,59.9935,-141.3672,2.6,1.2,ak
2014-03-19T08:28:30.970Z,36.6204,-97.658,5,3.1,us
2014-03-19T08:27:26.910Z,36.3088333,-120.8365,9.52,1.61,nc
2014-03-19T08:21:12.600Z,38.8193,-122.7653,2.2,1.4,nc
2014-03-19T08:18:16.100Z,18.6891,-64.2634,42,2.8,pr
2014-03-19T08:11:20.600Z,40.3337,-124.5892,22.2,2.5,nc
2014-03-19T08:11:11.400Z,47.7395,-122.8283,16.3,0.7,uw
2014-03-19T08:08:43.500Z,19.3268,-155.4387,1.7,1.8,hv
2014-03-19T08:04:27.000Z,47.7435,-122.8815,18,1.7,uw
2014-03-19T08:03:59.200Z,44.7675,-111.119,10.5,1,uu
2014-03-19T08:01:37.200Z,44.7658,-111.1212,8.9,0.1,uu
2014-03-19T07:53:04.230Z,38.8213348,-122.7655029,2.79,0.29,nc
2014-03-19T07:49:40.500Z,37.91,-113.2548,4.2,2,uu
2014-03-19T07:47:26.620Z,38.8043333,-122.7815,0.87,1.19,nc
2014-03-19T07:47:05.900Z,36.6976,-83.9377,27.9,2.2,se
2014-03-19T07:43:16.500Z,38.8205,-122.7648,2.2,1,nc
2014-03-19T07:42:04.700Z,47.7337,-122.8213,16.1,0.7,uw
2014-03-19T07:41:47.440Z,35.4346667,-118.7543333,9.02,1.5,ci
2014-03-19T07:36:07.930Z,1.7356,97.2081,58.23,4.6,us
2014-03-19T07:26:04.400Z,18.7957,-67.255,11,2.7,pr
2014-03-19T07:19:35.100Z,38.8358,-122.796,2.5,0.9,nc
2014-03-19T07:16:04.200Z,39.4057,-120.1843,8,0.7,nc
2014-03-19T07:03:43.500Z,36.1742,-120.0177,7.6,2,nc
2014-03-19T06:36:55.630Z,36.1093333,-117.8653333,5.5,0.18,ci
2014-03-19T06:32:09.870Z,38.7798347,-122.7565002,1.51,0.89,nc
2014-03-19T06:31:57.200Z,36.0337,-120.5967,5.5,2.1,nc
2014-03-19T06:30:01.000Z,60.4002,-152.8031,123.6,1.9,ak
2014-03-19T06:25:06.670Z,0.175,129.964,44.07,4.9,us
2014-03-19T06:15:40.332Z,36.7273,-117.2182,0,0.66,nn
2014-03-19T06:06:42.110Z,33.826,-117.684,8.8,1.4,ci
2014-03-19T06:00:50.000Z,54.0961,-164.4249,61.6,2.4,ak
2014-03-19T05:55:05.057Z,37.3041,-117.5627,0,1.06,nn
2014-03-19T05:53:44.700Z,36.8868,-121.4148,7.3,0.8,nc
2014-03-19T05:50:09.340Z,33.6825,-116.7908333,18.45,0.57,ci
2014-03-19T05:48:39.000Z,51.7856,-176.738,59.8,2.1,ak
2014-03-19T05:46:23.000Z,57.8109,-148.7067,3.7,2.4,ak
2014-03-19T05:38:44.800Z,38.682,-112.215,8.7,1.3,uu
2014-03-19T05:37:30.900Z,38.8265,-122.8528,2.9,1.4,nc
2014-03-19T05:18:50.250Z,33.6275,-116.7706667,16.52,0.26,ci
2014-03-19T05:18:31.000Z,33.6276667,-116.7698333,16.41,0.39,ci
2014-03-19T05:16:29.000Z,59.9587,-151.8895,49.6,1.5,ak
2014-03-19T04:46:02.552Z,38.5069,-118.3654,0,2.42,nn
2014-03-19T04:39:35.509Z,38.6437,-119.5911,5.843,0.9,nn
2014-03-19T04:39:04.630Z,40.4041667,-124.2196667,9.23,1.59,nc
2014-03-19T04:35:48.400Z,36.1964,-89.4232,7,2.6,nm
2014-03-19T04:29:40.000Z,61.6771,-148.1006,10.4,1.3,ak
2014-03-19T04:29:30.040Z,33.6093333,-117.1436667,9.53,1.47,ci
2014-03-19T04:29:19.000Z,59.7835,-150.9001,36.6,0.9,ak
2014-03-19T04:18:58.100Z,36.6372,-121.259,6.6,1.4,nc
2014-03-19T04:07:30.200Z,46.853,-121.751,3.6,0,uw
2014-03-19T04:02:51.900Z,37.9147,-122.0922,5.9,0.7,nc
2014-03-19T04:00:09.700Z,36.1758,-120.016,7.6,1.8,nc
2014-03-19T03:36:17.000Z,60.7474,-140.4776,16.1,1.1,ak
2014-03-19T03:29:32.716Z,37.1614,-117.3014,4.0481,0.07,nn
2014-03-19T03:28:23.000Z,53.2496,-163.9358,20,2.5,ak
2014-03-19T03:26:59.100Z,38.835,-122.7757,2.8,1,nc
2014-03-19T03:23:34.000Z,63.1238,-150.744,114.7,1.3,ak
2014-03-19T03:15:41.070Z,36.0323333,-117.799,1.53,-0.09,ci
2014-03-19T03:01:55.300Z,19.8837,-155.3532,10,2.1,hv
2014-03-19T03:01:30.800Z,37.3335,-118.561,13.8,1.3,nc
2014-03-19T02:56:59.100Z,40.3102,-124.4965,7.3,2.5,nc
2014-03-19T02:38:34.000Z,65.4676,-150.0284,8.4,1.7,ak
2014-03-19T02:34:11.000Z,61.4397,-151.6727,76.7,1.4,ak
2014-03-19T02:32:46.300Z,40.3072,-124.5278,7.1,3.3,nc
2014-03-19T02:30:45.400Z,37.5155,-118.873,7.7,0.2,nc
2014-03-19T02:28:36.500Z,37.5097,-118.8788,5.2,0.4,nc
2014-03-19T02:25:02.300Z,37.5132,-118.876,7.5,2.5,nc
2014-03-19T02:21:23.280Z,37.6305,-118.8761667,8.89,0.22,nc
2014-03-19T02:09:12.300Z,36.5863,-121.1878,3.8,0.7,nc
2014-03-19T02:08:14.360Z,37.6315,-118.8761667,8.72,0.63,nc
2014-03-19T02:04:54.000Z,63.094,-148.0877,6.7,0.9,ak
2014-03-19T02:04:14.700Z,46.8542,-121.754,3.9,-0.4,uw
2014-03-19T01:57:52.000Z,61.2772,-146.8248,17.2,1.9,ak
2014-03-19T01:50:15.100Z,37.6243,-118.93,5.9,0.8,nc
2014-03-19T01:49:40.700Z,37.6233,-118.9285,6.2,0.4,nc
2014-03-19T01:34:01.280Z,33.489,-116.4858333,16.33,0.31,ci
2014-03-19T01:21:27.200Z,45.9148,-123.0657,22.9,1,uw
2014-03-19T01:12:44.000Z,63.4964,-149.5537,0.1,1.9,ak
2014-03-19T00:54:20.100Z,40.3058,-124.5038,6.8,3,nc
2014-03-19T00:54:10.600Z,40.311,-124.5115,7.7,2.4,nc
2014-03-19T00:52:21.700Z,38.8277,-122.8538,2.3,0.8,nc
2014-03-19T00:42:06.000Z,64.9948,-147.4414,0,1.4,ak
2014-03-19T00:40:27.500Z,47.8893,-122.6828,15.7,0.7,uw
2014-03-19T00:40:19.000Z,65.5065,-147.7783,16.5,1.4,ak
2014-03-19T00:38:42.000Z,63.511,-150.9743,1.5,1.4,ak
2014-03-19T00:34:58.000Z,61.314,-152.2651,6.7,1,ak
2014-03-19T00:34:14.870Z,-5.281,152.939,12.72,5.4,us
2014-03-19T00:29:26.900Z,38.8268,-122.8312,3.1,0.5,nc
2014-03-19T00:23:16.000Z,63.1613,-149.331,87.8,2.7,ak
2014-03-19T00:21:13.000Z,63.4828,-146.1028,1,2.8,ak
2014-03-19T00:15:24.000Z,62.7316,-146.5829,27.8,1.1,ak
2014-03-19T00:12:44.900Z,36.8918,-121.6175,0,1.8,nc
2014-03-19T00:11:52.000Z,64.3319,-149.8846,14.2,1.1,ak
2014-03-19T00:09:18.000Z,63.3241,-145.2845,16.7,1,ak
2014-03-18T23:57:58.000Z,59.2524,-136.6,1.4,1.9,ak
2014-03-18T23:50:41.100Z,38.817,-122.7963,3.1,1,nc
2014-03-18T23:42:00.300Z,42.43,-111.5173,2.8,1.7,uu
2014-03-18T23:41:58.480Z,25.397,-99.4915,33.69,4,us
2014-03-18T23:37:43.000Z,61.4643,-151.7316,77.4,1.4,ak
2014-03-18T23:27:41.000Z,54.6871,-163.5934,4.9,2.6,ak
2014-03-18T23:22:24.300Z,44.9318,-112.7515,10.7,1.2,mb
2014-03-18T23:19:16.840Z,35.0333333,-117.6858333,0.01,0.91,ci
2014-03-18T23:19:13.000Z,63.0218,-150.2856,14.5,0.8,ak
2014-03-18T23:16:49.000Z,62.9166,-151.2993,114.7,2,ak
2014-03-18T23:03:59.400Z,37.6403,-118.9403,7.4,0.3,nc
2014-03-18T22:27:48.480Z,34.0406667,-117.1183333,16.23,1.09,ci
2014-03-18T22:25:24.000Z,43.7277,-122.8507,0,0.9,uw
2014-03-18T22:13:27.400Z,19.4088,-155.2843,2.1,2,hv
2014-03-18T22:10:32.000Z,62.5962,-151.632,102.3,1.3,ak
2014-03-18T22:09:33.900Z,38.8085,-122.8137,3,0.4,nc
2014-03-18T22:05:16.900Z,34.1313333,-116.9305,13.85,1.15,ci
2014-03-18T22:01:55.000Z,53.3209,-163.9782,9.7,2.6,ak
2014-03-18T21:58:08.700Z,47.1567,-121.7897,0,1,uw
2014-03-18T21:33:06.900Z,-20.0542,-70.8551,10,5,us
2014-03-18T21:30:21.416Z,36.0676,-114.7163,0,2.35,nn
2014-03-18T21:26:47.250Z,-20.0027,-70.8066,10,5.9,us
2014-03-18T21:23:31.400Z,37.6222,-119.3558,7.9,1.2,nc
2014-03-18T20:54:44.680Z,38.8093338,-122.8153305,2.67,0.45,nc
2014-03-18T20:53:26.000Z,53.2939,-163.9361,41.4,3.2,us
2014-03-18T20:49:22.000Z,53.2982,-163.9053,25.9,3.1,ak
2014-03-18T20:41:05.890Z,34.222,-117.6483333,3.55,0.71,ci
2014-03-18T20:35:24.820Z,37.5111667,-122.4003333,0.01,1.58,nc
2014-03-18T20:33:13.000Z,63.4982,-149.6744,11.9,1.5,ak
2014-03-18T20:24:28.000Z,63.3155,-145.2336,3.4,1.9,ak
2014-03-18T20:11:45.000Z,38.8083,-122.7708,1.4,0.9,nc
2014-03-18T20:06:09.600Z,37.582,-118.4666667,9.47,0.82,nc
2014-03-18T20:02:38.000Z,60.9683,-138.4481,10,1.7,ak
2014-03-18T19:58:04.200Z,38.7877,-122.7442,1.8,0.5,nc
2014-03-18T19:40:10.760Z,35.9605,-117.3111667,5.3,0.79,ci
2014-03-18T19:36:44.000Z,62.9152,-149.7642,80.3,1,ak
2014-03-18T19:24:26.940Z,24.8323,124.0566,79.59,4.5,us
2014-03-18T19:22:38.200Z,37.3325,-118.5567,11.8,0.4,nc
2014-03-18T19:20:45.180Z,22.9061,95.954,22.31,4.4,us
2014-03-18T19:01:29.930Z,27.7352,52.7073,6.38,4.7,us
2014-03-18T19:00:13.000Z,62.2233,-151.7326,94.9,1.4,ak
2014-03-18T19:00:04.000Z,65.0213,-147.2532,2.4,1.3,ak
2014-03-18T18:51:31.200Z,37.4287,-118.5448,12.2,0.5,nc
2014-03-18T18:50:26.000Z,53.7667,-164.4374,48.6,2.2,ak
2014-03-18T18:45:45.000Z,65.1202,-170.309,28.8,3.6,ak
2014-03-18T18:43:38.000Z,60.0455,-153.3963,138.8,2.1,ak
2014-03-18T18:36:43.000Z,62.9542,-150.3789,100.4,1.1,ak
2014-03-18T18:36:11.900Z,38.8383,-122.8035,2.3,0.9,nc
2014-03-18T18:28:50.400Z,38.7933,-122.4513,8.8,2.1,nc
2014-03-18T18:27:35.000Z,53.2749,-163.891,25.5,2.6,us
2014-03-18T18:25:08.400Z,37.5368,-118.838,7.4,0.4,nc
2014-03-18T18:24:33.000Z,58.8268,-154.3432,125.9,2.1,ak
2014-03-18T18:16:14.000Z,63.2336,-148.8615,5.2,0.9,ak
2014-03-18T18:01:21.100Z,36.6777,-121.3868,15.7,0.7,nc
