LatDegree,LongDegree,OtherName
20.97361,-156.65444,Alaeloa
20.97889,-156.66417,Alaeloa
20.97556,-156.67528,Kahana Ridge
20.96722,-156.67472,Kahana Ranch
20.97222,-156.67639,Kahana Betsill
20.96722,-156.67583,Kahana-Kurose
20.96778,-156.67667,Kahana-Delaney
20.965,-156.68278,Tmk 4-3-09-2
20.96444,-156.68306,Tmk 4-3-09-3
20.96528,-156.68278,Shoemaker
20.98028,-156.6375,Honokahua B
20.98278,-156.63278,Kapalua 1
20.98722,-156.63306,Kapalua  2
20.98333,-156.635,Kapalua 3B
20.99583,-156.6625,Medieros
20.98694,-156.66,Napili Park
20.98944,-156.66611,Napilihau
21.26222222,-157.7863889,Kahala Ave
21.26111111,-157.8161111,Diamond Head
21.25666667,-157.8152778,Diamond Head Rd
21.2675,-157.7091667,Koko Head
21.26722222,-157.7094444,Koko Head
21.282222,-157.731944,Paiko Spring
21.27888889,-157.7483333,Koko Head
21.27638889,-157.7783333,Waialae Golf
21.27638889,-157.7783333,Waialae Golf
21.27111111,-157.7755556,Waialae Golf
21.27638889,-157.7727778,Waialae Golf
21.2725,-157.7725,Kahala Hilton 1
21.2725,-157.7727778,Kahala Hilton 2
21.26388889,-157.7866667,Kahala
21.26388889,-157.7838889,Kahala
21.26361111,-157.7844444,Kahala
21.26888889,-157.7952778,Kaimuki A
21.26916667,-157.7938889,Kaimuki B
21.27777778,-157.8047222,Kaimuki
21.27666667,-157.8216667,Waikiki
21.27611111,-157.8161111,Waikiki
21.27638889,-157.8166667,Waikiki
21.27666667,-157.8172222,Waikiki
21.27972222,-157.8152778,Waikiki
21.27972222,-157.8161111,Waikiki
21.27416667,-157.8238889,Waikiki
21.27861111,-157.8227778,Waikiki
21.27888889,-157.8244444,Waikiki
21.26583333,-157.8222222,Waikiki
21.27,-157.8180556,Honolulu Zoo
21.27694444,-157.8272222,Waikiki
21.26888889,-157.8152778,Kapiolani 1
21.27194444,-157.8161111,Kapiolani 2
21.26861111,-157.8152778,Kapiolani A
21.26666667,-157.8158333,Kapiolani B
21.26583333,-157.8163889,Kapiolani C
21.27666667,-157.8152778,Ala Wai Pit 2
21.275,-157.8166667,Ala Wai Test 2
21.29833333,-158.0975,Cates
21.29138889,-157.6722222,Kalama Valley
21.29611111,-157.6763889,Kalama Valley
21.29555556,-157.6747222,Kalama Valley
21.29333333,-157.6755556,Kalama Valley
21.29333333,-157.6747222,Kalama Valley
21.29305556,-157.6916667,Kamiloiki Valley
21.29138889,-157.6911111,Kamiloiki Valley
21.29222222,-157.7069444,Hahaione Valley
21.28222222,-157.7286111,Kuliouou
21.28638889,-157.7369444,Niu Valley
21.28722222,-157.7352778,Niu Valley
21.28083333,-157.7388889,Niu Valley
21.29416667,-157.7419444,Pia
21.295,-157.7527778,Wailupe I
21.28388889,-157.7786111,Ainakoa
21.2825,-157.7686111,Waialae Iki
21.28861111,-157.7741667,Kapakahi
21.29138889,-157.7758333,Aina Koa II
21.285,-157.7913889,Waialae TH
21.28555556,-157.7905556,Waialae Shaft
21.295,-157.7816667,Waialae Nui
21.28527778,-157.7905556,Waialae SH Deep Mon
21.28555556,-157.7891667,Waialae West
21.29388889,-157.8122222,Kanewai Park Obs
21.29,-157.8133333,Palolo
21.28777778,-157.8136111,Kaimuki Pump Station
21.28777778,-157.8136111,Kaimuki Pump Station
21.28777778,-157.8136111,Kaimuki Pump Station
21.28777778,-157.8136111,Kaimuki Pump Station
21.28777778,-157.8136111,Kaimuki Pump Station
21.28777778,-157.8136111,Kaimuki Pump Station
21.28777778,-157.8136111,Kaimuki Pump Station
21.28777778,-157.8136111,Kaimuki Pump Station
21.28777778,-157.8133333,Kaimuki Deep 1
21.28555556,-157.7997222,Keanu
21.29527778,-157.8136111,Manoa I
21.28777778,-157.8133333,Kaimuki Sta Deep Mon
21.28722222,-157.82,Kapahulu
21.28583333,-157.8205556,Kapahulu
21.28972222,-157.8238889,Kapahulu
21.29083333,-157.8155556,Kapahulu
21.28861111,-157.8219444,Kapahulu
21.29,-157.8152778,Kapahulu
21.28527778,-157.8166667,Kapahulu
21.28361111,-157.8172222,Kapahulu
21.28027778,-157.8141667,Kapahulu
21.28638889,-157.8202778,Kapahulu
21.28666667,-157.8202778,Kapahulu
21.28583333,-157.8213889,Kapahulu
21.28611111,-157.8211111,Kapahulu
21.28611111,-157.8177778,Kaimuki High School
21.28777778,-157.8141667,Kapahulu
21.28277778,-157.8144444,Kapahulu
21.28527778,-157.8208333,Kapahulu
21.28444444,-157.8141667,Kapahulu
21.28888889,-157.8161111,Kapahulu
21.29305556,-157.8238889,Moiliili
21.29305556,-157.8238889,Moiliili
21.28527778,-157.8161111,Kaimuki HS Deep Mon
21.2825,-157.8183333,Ala Wai Pit 5
21.283761,-157.815175,Love's Bakery Mon 2
21.283761,-157.815175,Love's Bakery Mon 1
21.29527778,-157.8369444,McCully
21.295,-157.8311111,McCully
21.29583333,-157.8333333,McCully
21.28194444,-157.8372222,Waikiki
21.29638889,-157.8330556,McCully
21.28277778,-157.8361111,Waikiki
21.28388889,-157.8366667,Waikiki
21.28388889,-157.8366667,Waikiki
21.29611111,-157.8405556,Ala Moana
21.28944444,-157.8419444,Ala Moana
21.28972222,-157.8422222,Ala Moana
21.289167,-157.840833,Yacht Harbor 1
21.289167,-157.840833,Yacht Harbor 2
21.28305556,-157.8383333,Hilton Lagoon
21.28277778,-157.84,HHV 1
21.28277778,-157.84,HHV 2
21.2825,-157.8402778,HHV 3
21.2825,-157.8402778,HHV 4
21.28222222,-157.8402778,HHV 5
21.28194444,-157.8402778,HHV 6
21.28194444,-157.8402778,HHV 7
21.29444444,-157.8588889,Haw Tuna Pack
21.29444444,-157.8588889,Haw Tuna Pack
21.29194444,-157.8577778,Ala Moana
21.29138889,-157.8480556,Ala Moana
21.29138889,-157.8555556,KBMML
21.29138889,-157.8608333,Kewalo PBRC
21.29111111,-157.8561111,Kewalo-KBMML
21.295833,-157.864722,Cooling 1
21.29583333,-157.8641667,Cooling 2
21.31305556,-158.0027778,Ewa Beach B
21.31333333,-158.0880556,Barbers Point
21.30722222,-158.0877778,Barbers Point
21.30222222,-158.0875,HIRI85FW-1
21.3025,-158.0966667,Kalaeloa PW-1
21.3025,-158.0961111,Kalaeloa PW-2
21.30277778,-158.0955556,Kalaeloa PW-3
21.3025,-158.0963889,Kalaeloa PW-4
21.30277778,-158.0958333,Kalaeloa PW-5
21.30277778,-158.0952778,Kalaeloa PW-6
21.30055556,-158.0969444,Kalaeloa PW-7
21.30055556,-158.0966667,Kalaeloa PW-8
21.30055556,-158.0963889,Kalaeloa PW-9
21.3,-158.0872222,Kalaeloa Desalt 1
21.3,-158.0875,Kalaeloa Desalt 2
21.29666667,-158.085,Kalaeloa Basalt
21.31333333,-158.0888889,VIP Sanitation
21.3025,-158.0872222,TSO-06-FW2
21.30277778,-158.0872222,TSO-06-FW3
21.29944444,-158.1019444,Barbers Point
21.31305556,-158.1127778,Barbers Point
21.3025,-158.105,Barbers Point
21.3025,-158.105,Barbers Point
21.30694444,-158.1038889,Barbers Point
21.3075,-158.1133333,Acid Plt P-2083
21.3025,-158.1088889,Conoco Ref Obs 2
21.3025,-158.1088889,Conoco Ref Obs 1
21.30527778,-158.1052778,Facility Maint 1
21.30527778,-158.1052778,Facility Maint 2
21.303611,-158.105556,AES Prod 1
21.303056,-158.106111,AES 1B
21.303056,-158.105278,AES 1C
21.302778,-158.105833,AES 1D
21.30666667,-158.1052778,HECO Tank Farm
21.306389,-158.106111,CIP Gen. Sta. No. 1
21.2975,-158.0977778,Ewa Island Comm
21.30777778,-158.1136111,Acid Plant
21.30777778,-158.1136111,Acid Plant
21.31333333,-158.1172222,LPG Storage Area
21.31333333,-158.1172222,Lpg Storage Area
21.31166667,-158.1163889,Mauka-Makai St
21.31166667,-158.1163889,Mauka-Makai St
21.29916667,-157.675,Kalama Valley
21.29694444,-157.6763889,Kalama Valley
21.30166667,-157.6744444,Kalama Valley
21.30527778,-157.6738889,Kalama Valley
21.29916667,-157.6733333,Kalama Valley
21.29833333,-157.6738889,Kalama Valley
21.3,-157.6733333,Kalama Valley
21.30333333,-157.6669444,Hawaii Kai G C
21.30611111,-157.695,Kamilonui Valley
21.30111111,-157.6972222,Kamilonui Valley
21.30444444,-157.7252778,Kuliouou
21.30111111,-157.7569444,Wailupe II
21.30722222,-157.7888889,Palolo Well
21.30777778,-157.7891667,Palolo Addition
21.2975,-157.8102778,Waahila Deep Monitor
21.30027778,-157.8277778,Manoa Valley
21.29805556,-157.8302778,Manoa Valley
21.30638889,-157.8275,Manoa Valley
21.29944444,-157.83,Manoa Valley
21.30138889,-157.83,Manoa Valley
21.29694444,-157.8288889,Manoa Valley
21.29694444,-157.8291667,Manoa Valley
21.29722222,-157.8297222,Manoa Valley
21.30666667,-157.8288889,Manoa Valley
21.30055556,-157.8283333,Punahou
21.30055556,-157.8269444,Wilder Ave
21.30055556,-157.8269444,Wilder Ave
21.30027778,-157.8266667,Wilder Ave. P3
21.30055556,-157.8266667,Wilder Ave. P1
21.30027778,-157.8269444,Wilder Ave. P4
21.30055556,-157.8269444,Wilder Ave. P2
21.31055556,-157.8377778,Roosevelt Highschool
21.29777778,-157.8327778,Makiki
21.30916667,-157.8308333,Makiki
21.29972222,-157.8333333,Makiki
21.29888889,-157.8361111,Makiki
21.30111111,-157.8344444,Makiki
21.30416667,-157.8402778,Makiki
21.30277778,-157.8402778,Makiki
21.29916667,-157.8466667,Makiki
21.29805556,-157.8313889,Makiki
21.29916667,-157.8319444,Makiki
21.29805556,-157.8305556,Makiki
21.29972222,-157.8305556,Makiki
21.29972222,-157.8316667,Makiki
21.29916667,-157.8425,Makiki
21.30055556,-157.8391667,Makiki
21.30166667,-157.8452778,Makiki
21.29833333,-157.8347222,Makiki
21.30166667,-157.8358333,Makiki
21.29777778,-157.8394444,Makiki
21.29777778,-157.8369444,Makiki
21.2975,-157.8383333,Makiki
21.30638889,-157.8313889,Makiki
21.30833333,-157.8325,Makiki
21.30861111,-157.8369444,Makiki
21.29722222,-157.8372222,Makiki
21.2975,-157.8422222,Makiki
21.29972222,-157.8469444,Mckinley Aqua 1
21.29944444,-157.8463889,Mckinley Aqua 2
21.31055556,-157.8427778,Punchbowl Deep Mon
21.30166667,-157.8494444,H I C
21.30361111,-157.8491667,Thomas Square
21.30527778,-157.8586111,King St
21.3075,-157.858333,Iolani Palace
21.30944444,-157.8586111,Alakea St
21.30194444,-157.8475,Young St
21.31055556,-157.8547222,Pacific Club
21.30388889,-157.8527778,Hotel St
21.305,-157.8580556,Kawaihao Ch
21.30444444,-157.8483333,Acadamy Of Arts
21.30777778,-157.8533333,Queens Hosp
21.305556,-157.852778,Beretania P Station
21.30555556,-157.8527778,Beretania P Station
21.3025,-157.855,Kapiolani Blvd
21.30111111,-157.8533333,Ward Ave
21.31222222,-157.8569444,Central School
21.30166667,-157.8622222,Pohukaina
21.30305556,-157.8594444,American Brewery
21.30583333,-157.8625,Halekauwila St
21.30472222,-157.8527778,Beretania St.
21.30194444,-157.8572222,Kawaiahao St
21.30472222,-157.8633333,Ala Moana Blvd
21.30888889,-157.8605556,Bishop St
21.30555556,-157.8527778,Beretania P Station
21.30555556,-157.8527778,Beretania P Station
21.30111111,-157.855,Kapiolani Blvd
21.30638889,-157.8619444,Queen St
21.30194444,-157.8480556,Young St
21.30166667,-157.8636111,Ala Moana Blvd
21.30972222,-157.8591667,Alakea St
21.30555556,-157.8527778,Beretania P Station
21.30555556,-157.8527778,Beretania P Station
21.30555556,-157.8527778,Beretania P Station
21.30555556,-157.8527778,Beretania P Station
21.30555556,-157.8527778,Beretania P Station
21.30361111,-157.8519444,Hotel St
21.31194444,-157.8602778,Nuuanu Ave
21.30888889,-157.8627778,Ft St Mall
21.31111111,-157.8616667,Hawaii Theatre
21.30944444,-157.8622222,Ft St Mall
21.31083333,-157.86,Ft St Mall
21.30722222,-157.8611111,Merchant St
21.30722222,-157.8611111,Merchant St
21.30611111,-157.8563889,Punchbowl St
21.30694444,-157.8611111,Merchant&Richard
21.30694444,-157.8611111,Merchant&Richard
21.30833333,-157.8616667,King St
21.30833333,-157.8616667,King St
21.30972222,-157.8625,King St
21.31138889,-157.8597222,Ft St Mall
21.306667,-157.857778,Iolani Palace
21.30888889,-157.8616667,King St
21.30805556,-157.8627778,Queen St
21.30888889,-157.8536111,Queens Hospital
21.30972222,-157.8583333,Alakea St
21.30972222,-157.8583333,Alakea St
21.30611111,-157.8533333,Beretania Deep Mon
21.30027778,-157.8527778,Kapiolani Myers
21.30222222,-157.8530556,King St
21.30222222,-157.8505556,Ward Ave
21.30833333,-157.8580556,State Capitol
21.30055556,-157.8502778,Nbc
21.30027778,-157.8516667,Blaisdell Center
21.30277778,-157.8533333,King St
21.30277778,-157.8586111,Queen St
21.30861111,-157.8575,Beretania
21.30555556,-157.8527778,Beretania Obs
21.30722222,-157.8633333,Bishop St
21.30722222,-157.8633333,Bishop St
21.30722222,-157.8633333,Ft St Mall
21.30833333,-157.8636111,Ft St Mall 1
21.30833333,-157.8636111,Ft St Mall 2
21.30472222,-157.8580556,Kawaiahao Church
21.30611111,-157.8536111,Beretania Sta 1
21.30555556,-157.8530556,Beretania Station 2
21.30805556,-157.8636111,Amfac Center
21.31194444,-157.8644444,Ala Moana Blvd
21.29833333,-157.8672222,Fort Armstrong
21.30916667,-157.8638889,Ala Moana Blvd
21.30722222,-157.8658333,Aloha Towers
21.30694444,-157.8658333,Aloha Tower
21.30611111,-157.8638889,Ala Moana Blvd
21.30138889,-157.8647222,Immigration Sta
21.30472222,-157.8719444,Coast Guard Res
21.30222222,-157.8730556,Ocean Seafoods 1
21.31333333,-157.8816667,Sand Isle Wharf
21.32972222,-158.0133333,EP 20
21.32805556,-158.0083333,EP 22
21.33,-158,Barbers Point
21.32861111,-157.9977778,Barbers Point
21.32805556,-157.9977778,Barbers Point
21.32805556,-157.9972222,Barbers Point
21.32388889,-158.0008333,Barbers Point
21.32527778,-157.9972222,Barbers Point
21.32361111,-158.0011111,Barbers Point
21.32888889,-158,Barbers Point
21.31805556,-158.0061111,Barbers Point
21.31527778,-157.9994444,Ewa Beach
21.33,-158.0033333,EP 30
21.31833333,-158.0038889,Ewa Beach C
21.32166667,-158.0005556,Ewa Beach D
21.32222222,-157.9994444,New Ewa Intl G C
21.32416667,-158.0127778,Haw Prince Irr 2
21.32472222,-158.0102778,Haw Prince Irr 3
21.325,-158.0069444,Haw Prince Irr 4
21.32694444,-158.0041667,Haw Prince Irr 5
21.32416667,-158.0025,New Ewa Intl G C
21.32388889,-157.9975,Dug C
21.31527778,-157.9991667,Pac Tsunami Cntr
21.331389,-158.009167,Gentry 35 #1
21.32666667,-158.0186111,EP 24
21.32527778,-158.0294444,Ewa Beach
21.32388889,-158.015,Haw Prince Irr 1
21.32916667,-158.0286111,Gentry Area 13
21.31888889,-158.0277778,Ocean Pointe 4
21.325278,-158.021944,Gentry 45
21.31444444,-158.0397222,EP 27A&B  28&29
21.33,-158.0391667,Honouliuli STP 1
21.32972222,-158.0391667,Honouliuli STP 2
21.33,-158.0327778,Coral Creek 5
21.32333333,-158.0308333,Holes 12 13 14
21.32833333,-158.0325,Holes 15 16 Mau
21.325,-158.0316667,Holes 15 16 Mak
21.31916667,-158.0336111,Ocean Pointe 1
21.31888889,-158.0327778,Ocean Pointe 2
21.32055556,-158.0305556,Ocean Pointe 3
21.32611111,-158.07,EP 31&32
21.32805556,-158.0719444,Makakilo G C 1
21.32805556,-158.0719444,Makakilo G C 2
21.32583333,-158.0930556,Campbell Ind Pk
21.32444444,-158.0827778,Barbers Point
21.32611111,-158.09,Ewa Desalt Basal
21.32611111,-158.0905556,Caprock 1
21.32388889,-158.0888889,Caprock 1
21.32416667,-158.0888889,Caprock 2
21.32722222,-158.0811111,Kapolei Irr 1
21.32472222,-158.0888889,Caprock 3
21.32722222,-158.0816667,Kapolei Irr 2
21.32138889,-158.1030556,Ewa Beach
21.32638889,-158.1022222,Ewa Beach
21.32444444,-158.105,Grace Pac C-3
21.325,-158.1052778,Grace Pac C-2
21.32555556,-158.1061111,Grace Pac B-1
21.32638889,-158.1066667,Grace Pac C-1
21.31388889,-158.0986111,Hawaii Raceway Park
21.31888889,-158.1113889,Barbers Pt. MW-1
21.32388889,-158.1055556,Barbers Pt. MW-2
21.32722222,-158.1033333,Barbers Pt. MW-3
21.32638889,-158.1033333,HC Campbell Quarry
21.33,-158.1147222,Ko Olina Salt 1
21.32472222,-158.1166667,Barbers Point
21.31388889,-158.1155556,Chevron Fire
21.31611111,-157.6636111,Sea Life Park 1
21.31666667,-157.6636111,Sea Life Park 2
21.31666667,-157.6633333,Makapuu
21.31611111,-157.6633333,Makapuu
21.31527778,-157.6638889,Makapuu
21.31444444,-157.6641667,Sea Life Park A
21.31527778,-157.6655556,Makapuu
21.31472222,-157.6641667,Makapuu
21.315,-157.6644444,Makapuu
21.31527778,-157.665,Makapuu
21.31555556,-157.6658333,Makapuu
21.31527778,-157.6661111,Makapuu
21.31805556,-157.6702778,Makapuu
21.31833333,-157.6702778,Oceanic Institute
21.31638889,-157.6644444,Sea Life Park 3
21.32388889,-157.7058333,Waimanalo III
21.32972222,-157.73,Waimanalo II
21.32361111,-157.7713889,Palolo Tunnel
21.3175,-157.7822222,Keauhou
21.33,-157.7897222,Manoa Tunnel 3
21.32944444,-157.8025,Manoa II
21.31444444,-157.8061111,Manoa III
21.32861111,-157.8052778,Manoa Bishop Est
21.31416667,-157.8097222,Manoa IV
21.32138889,-157.8466667,Pacific Heights
21.31666667,-157.8577778,Botanic Garden
21.32777778,-157.8616667,Lanakila
21.31916667,-157.8611111,Vineyard Blvd
21.31666667,-157.8552778,Liliha
21.32611111,-157.8575,Kunawai Springs
21.32194444,-157.8663889,N King St
21.32972222,-157.8783333,Kalihi
21.31805556,-157.8655556,Dillingham Blvd
21.3275,-157.8644444,Kapalama
21.32805556,-157.8647222,Kapalama
21.32833333,-157.8713889,Kalihi Pump Station
21.32833333,-157.8713889,Kalihi Pump Station
21.32833333,-157.8713889,Kalihi Pump Station
21.32833333,-157.8647222,Kapalama
21.32805556,-157.865,Kapalama
21.31805556,-157.8697222,Kapalama 1
21.31722222,-157.8694444,Kapalama
21.31833333,-157.87,Kapalama 2
21.31694444,-157.8722222,Kapalama
21.32361111,-157.8638889,Palama Settlement
21.32833333,-157.8713889,Kalihi Pump Station
21.32833333,-157.8713889,Kalihi Pump Station
21.32833333,-157.8713889,Kalihi Pump Station
21.32833333,-157.8713889,Kalihi Pump Station
21.31833333,-157.8691667,Kapalama 3
21.31833333,-157.8697222,Kapalama 4
21.32833333,-157.8713889,Kalihi Pump Station
21.31805556,-157.8672222,Kapalama
21.31638889,-157.8716667,Kapalama
21.31666667,-157.8716667,Kapalama
21.31638889,-157.8694444,Kapalama Battery
21.31638889,-157.8694444,Kapalama Battery
21.31638889,-157.8694444,Kapalama Battery
21.31583333,-157.8708333,Kapalama Battery
21.31694444,-157.8716667,Kapalama
21.31555556,-157.8697222,Kapalama Battery
21.31527778,-157.87,Kapalama Battery
21.31583333,-157.8688889,Kapalama Battery
21.32305556,-157.8791667,Kapalama
21.32277778,-157.8788889,Kapalama
21.32277778,-157.8788889,Kapalama
21.31388889,-157.8686111,Kapalama
21.32527778,-157.8797222,Kapalama
21.3225,-157.87,HCC Aqua Cltr A
21.3225,-157.87,HCC P-1
21.3225,-157.87,HCC O-1
21.3225,-157.87,HCC O-2
21.3225,-157.87,HCC O-3
21.3225,-157.87,HCC O-4
21.3225,-157.87,HCC O-5
21.3225,-157.87,HCC O-6
21.328333,-157.904167,Kalihi Deep Monitor
21.32833333,-157.8713889,Kalihi Sta Deep Mon
21.32972222,-157.8841667,Oahu Prison
21.31666667,-157.8916667,Salt Water
21.32916667,-157.9961111,Puuloa
21.32833333,-157.9944444,Puuloa
21.33,-157.9919444,Puuloa
21.32666667,-157.9961111,Puuloa
21.31555556,-157.9936111,Ft Weaver Rd
21.31527778,-157.9938889,Ft Weaver Rd
21.31555556,-157.9933333,Ewa Beach A
21.32472222,-157.9966667,Dug D
21.33111111,-158.0094444,EP 21
21.33194444,-157.9980556,Honouliuli
21.33361111,-158.0022222,Honouliuli
21.33527778,-158.0011111,Honouliuli
21.33444444,-158.0033333,Honouliuli
21.334444,-158.010556,Gentry 35 #2
21.34527778,-158.0163889,EP 23
21.34083333,-158.0283333,Gentry Entry Irr
21.33388889,-158.0272222,Geiger Park
21.33388889,-158.0255556,Sunrise
21.33194444,-158.0236111,Soda Creek III
21.34444444,-158.0286111,Palm Villa I
21.33972222,-158.0275,Arbors GV 1
21.33861111,-158.0297222,Palm Villa 2
21.33611111,-158.0244444,Coronado
21.33972222,-158.0183333,Gentry Area 24
21.34416667,-158.0225,Keaunui Area 30
21.33111111,-158.0294444,Coral Creek 4
21.33055556,-158.0302778,Lake 10
21.33805556,-158.0258333,Holes 5 6 7
21.33583333,-158.0294444,Coral Creek 3
21.33916667,-158.0366667,Ewa
21.33916667,-158.0366667,Ewa
21.33916667,-158.0366667,Ewa
21.33916667,-158.0366667,Ewa
21.33916667,-158.0366667,Ewa
21.33916667,-158.0366667,Ewa
21.33916667,-158.0366667,Ewa
21.33916667,-158.0366667,Ewa
21.33111111,-158.0452778,Barbers Point
21.33916667,-158.0366667,Ewa
21.33888889,-158.0327778,Palm Court 3
21.33416667,-158.0402778,West Loch Cap 1
21.34166667,-158.0344444,West Loch Cap 2
21.33388889,-158.0361111,Coral Creek 1
21.335,-158.0355556,Coral Creek 2
21.33055556,-158.0341667,Lake A
21.33444444,-158.0375,Hole 2
21.33666667,-158.0569444,Kapolei Irr A
21.33638889,-158.0566667,Kapolei Irr B
21.33333333,-158.0588889,Kapolei Irr C
21.33194444,-158.0616667,Kapolei Irr D
21.33861111,-158.0588889,Kapolei Irr E
21.33361111,-158.0583333,Kapolei Irr C-1
21.33388889,-158.05,East Kapolei
21.33555556,-158.0727778,Puu Kapolei
21.345,-158.0783333,Makakilo City
21.345,-158.0786111,Ft. Barrette
21.33861111,-158.0711111,Makakilo
21.33666667,-158.085,Honouliuli
21.334722,-158.107222,EP 10 A
21.334722,-158.107222,EP 10 C
21.334722,-158.107222,EP 10 D
21.334722,-158.107222,EP 10 E
21.334722,-158.107222,EP 10 F
21.334722,-158.107222,EP 10 G
21.334722,-158.107222,EP 10 H
21.334722,-158.107222,EP 10 J
21.334722,-158.107222,EP 10 K
21.334722,-158.107222,EP 10 B
21.334722,-158.107222,EP 10 I
21.34083333,-158.1013889,Kahe Point
21.33722222,-158.1058333,Ko Olina
21.34333333,-158.1025,BP Non-Potable 1
21.34305556,-158.1022222,BP Non-Potable 2
21.34333333,-158.1108333,Makaiwa Mon TH-1
21.34388889,-158.1033333,Barbers Pt. MW-4
21.34416667,-158.1172222,Barbers Point
21.34444444,-158.1147222,Makaiwa Mon TH-2
21.345,-158.12,Makaiwa Mon TH-3
21.33777778,-158.1238889,Disney 1
21.34333333,-157.7038889,Waimanalo
21.3425,-157.7016667,Waimanalo
21.34111111,-157.7038889,Waimanalo
21.33055556,-157.6994444,Waimanalo
21.33916667,-157.705,Waimanalo STP 1
21.34083333,-157.7038889,Waimanalo STP2
21.34194444,-157.6997222,Waimanalo STP 3
21.3425,-157.7072222,Waimanalo STP 4
21.345,-157.7025,Waimanalo STP 5
21.34166667,-157.7019444,Waimanalo STP 6
21.34,-157.705,Waimanalo STP 7
21.33861111,-157.7047222,Waimanalo Stp 8
21.33083333,-157.6991667,Waimanalo
21.33861111,-157.705,Waimanalo A
21.33805556,-157.7047222,Waimanalo B
21.33888889,-157.705,Waimanalo C
21.33027778,-157.6988889,Waimanalo
21.33527778,-157.7008333,Saffery
21.34666667,-157.7230556,Waimanalo
21.33361111,-157.72,Waimanalo I
21.33527778,-157.7438889,Olomana Golf
21.34222222,-157.745,Olomana Golf
21.33222222,-157.7427778,Waimanalo Tun 1
21.33361111,-157.7458333,Waimanalo Tun 2
21.34305556,-157.7622222,Maunawili Fault
21.34111111,-157.7586111,Maunawili Korean
21.33416667,-157.7475,Waimanalo Tun 3
21.33388889,-157.7472222,Waimanalo
21.33333333,-157.7505556,Waimanalo Tun 4
21.34611111,-157.7616667,Well 6
21.34361111,-157.78,Maunawili
21.33972222,-157.7786111,Maunawili
21.34416667,-157.7730556,Maunawili Clark
21.34333333,-157.7844444,Maunawili
21.34333333,-157.7844444,Maunawili
21.33222222,-157.7927778,Manoa
21.3325,-157.7936111,Manoa
21.3325,-157.7936111,Manoa
21.33888889,-157.8397222,Oahu C C Irr.
21.33888889,-157.855,Kamehameha Sch A
21.34166667,-157.8525,Kamehameha Sch B
21.33027778,-157.8794444,Kalihi
21.33277778,-157.88,Kalihi
21.33083333,-157.8688889,Waiakamilo
21.33083333,-157.8705556,Bishop Museum
21.3325,-157.8786111,N King St
21.33138889,-157.8705556,Kapalama Ave
21.33472222,-157.8672222,Kamehameha Sch 1
21.34444444,-157.8741667,Kalihi Shaft
21.34638889,-157.8777778,Ft Shafter
21.33444444,-157.8680556,Kapalama
21.335,-157.8669444,Kamehameha Sch 2
21.33111111,-157.8661111,Jonathan Springs
21.33916667,-157.8647222,Kapalama 2
21.33888889,-157.8647222,Kapalama 1
21.34472222,-157.8744444,Kalihi Sh Deep Mon
21.34083333,-157.8855556,Ft Shafter
21.34416667,-157.8925,Ft Shafter
21.33527778,-157.8819444,Kalihi
21.34277778,-157.8844444,Ft Shafter
21.33638889,-157.8852778,Kalihi
21.34361111,-157.8913889,Fort Shafter
21.345,-157.8861111,Ft Shafter
21.33305556,-157.8847222,Kalihi
21.33527778,-157.8861111,Kalihi
21.34305556,-157.8844444,Ft Shafter Mon.
21.34305556,-157.8844444,Ft Shafter
21.33222222,-157.8877778,Kalihi
21.34277778,-157.8844444,Fort Shafter
21.33611111,-157.9022222,Puuloa Rd
21.33416667,-157.9008333,Puuloa Rd
21.33388889,-157.9008333,Puuloa Rd.
21.33666667,-157.9161111,Nimitz Hwy
21.33805556,-157.9255556,Hickam A F Base
21.335,-157.9244444,Hon Intl Airport
21.33916667,-157.9466667,Hickam A F Base
21.34222222,-157.9466667,Hickam A F Base
21.33944444,-157.9308333,Hickam A F Base
21.34055556,-157.9338889,Valkenburgh 1
21.34027778,-157.9336111,Valkenburgh 2
21.34555556,-157.9519444,Hickam A F Base
21.33944444,-157.9472222,Hickam A F Base
21.34388889,-157.9488889,Hickam A F Base
21.33805556,-157.9591667,Hickam A F Base
21.34055556,-157.9925,Pearl Harbor
21.33055556,-157.9963889,Pearl Harbor
21.3325,-157.99,Pearl Harbor
21.33027778,-157.9930556,Pearl Harbor
21.33222222,-157.9944444,Pearl Harbor
21.33194444,-157.9938889,Pearl Harbor
21.33277778,-157.9894444,Pearl Harbor
21.33027778,-157.9919444,Pearl Harbor
21.33277778,-157.995,Pearl Harbor
21.33222222,-157.9880556,Pearl Harbor
21.33444444,-157.9947222,Pearl Harbor
21.35666667,-158.0086111,Pearl Harbor
21.34805556,-158.0030556,Pearl Harbor
21.36083333,-158.03,Honouliuli
21.35027778,-158.0233333,Honouliuli
21.36194444,-158.0283333,Honouliuli
21.35805556,-158.0297222,Honouliuli
21.35555556,-158.0302778,Honouliuli B
21.35555556,-158.0302778,Honouliuli C
21.35555556,-158.0302778,Honouliuli D
21.35555556,-158.0302778,Honouliuli E
21.35555556,-158.0302778,Honouliuli F
21.35555556,-158.0302778,Honouliuli G
21.35555556,-158.0302778,Honouliuli
21.35555556,-158.0302778,Honouliuli A
21.36194444,-158.0233333,Honouliuli
21.35694444,-158.0213889,Honouliuli
21.36222222,-158.0325,Honouliuli
21.36138889,-158.0338889,EP 18 Battery
21.35111111,-158.0333333,Honouliuli
